split,resolution,manifest_index,image_path,image_sha256,file_stem,traffic_type,label,variant,hardware_source,original_width,original_height,resized_width,resized_height,canvas_width,canvas_height,pad_left,pad_right,pad_top,pad_bottom,horizontal_padding,aspect_width_error_pixels,padding_max_abs_normalized,tensor_sha256
project_train,r512,865,train/attack/digital_1/iphone15pro/russian-002_03.jpg,0d67a86494e3d4cce4f124980b0f17754ea1846d02296ebcf9a9d9c039520a2c,russian-002_03,attack,1,digital_1,iphone15pro,2832,1802,804,512,864,512,30,30,0,0,60,0.652608213097,0,32265a18d1d01ca0614bfcf24d19fc6a665d47eefa50e10c2b6dbae99acc1bd9
project_train,r512,866,train/attack/digital_1/scan/russian-002_03.jpg,23fed9109663e74437f2dab8b6cc0c768aa018051a970f45ba5376ceadcdbe5b,russian-002_03,attack,1,digital_1,scan,1993,1249,816,512,864,512,24,24,0,0,48,0.986389111289,0,3cc0d9d4faaad4af416f9fd032119ea4be906843115e51e379b4b8b5c19c9038
project_train,r512,867,train/attack/digital_2/huawei/russian-002_03.jpg,7a326a4aaf4326ed20996d938bacf5bb2f97eadcd813bbbc385f726a0fc309f4,russian-002_03,attack,1,digital_2,huawei,3189,1968,829,512,864,512,17,18,0,0,35,0.658536585366,0,d8a939e7d22f922d27884491af2359bdf3c8569234f156e956b050c454684b69
project_train,r512,868,train/attack/digital_2/iphone15pro/russian-002_03.jpg,2559758bed45a2464237f84bf813fcc7bb874456b3aff0842490c1e6cd3739e3,russian-002_03,attack,1,digital_2,iphone15pro,2832,1802,804,512,864,512,30,30,0,0,60,0.652608213097,0,27af413bbfa3895cb3aea2a0c145de1134c2aa2648d49c72df1543da977eb3bc
project_train,r512,869,train/attack/digital_2/scan/russian-002_03.jpg,edece47360c9423bf53da98d01e5feb70cbe0ea4ef0c3d08f65d39a675c1971c,russian-002_03,attack,1,digital_2,scan,1993,1249,816,512,864,512,24,24,0,0,48,0.986389111289,0,fc3f8fbcdff0a72c1cb1ab10903c498904698cc99a187e0502156b03ffc0dc80
project_train,r512,870,train/bonafide/huawei/russian-002_03.jpg,a9baa43b7f9053ca2aa017badd43eecbcfd1e604d35404f0ec29251b6248665b,russian-002_03,bonafide,0,,huawei,3189,1968,829,512,864,512,17,18,0,0,35,0.658536585366,0,b5609b702d9bb84618f5e275e9ece8c4ff9d24d8805432c45304c2d85fd38a0e
project_train,r512,871,train/bonafide/iphone15pro/russian-002_03.jpg,f86ef3d5960d29105821a2d2aa1eca9d9efd4ce0eb1bbdb2b3707759d35d02ee,russian-002_03,bonafide,0,,iphone15pro,2832,1802,804,512,864,512,30,30,0,0,60,0.652608213097,0,241d645968a14b10d6110ef0c34baec692bca6e8c62c2fb436877199feec9977
project_train,r512,872,train/bonafide/scan/russian-002_03.jpg,aca584cf6c8887880ea7a5874f589c77b92f1da8d84c28230990b65a59bb62d7,russian-002_03,bonafide,0,,scan,1993,1249,816,512,864,512,24,24,0,0,48,0.986389111289,0,45c9938f467fa6bcb387098d6e3cdbdbab0228cc2507cebe34f85db39cba2567
project_train,r512,873,train/attack/digital_1/huawei/russian-027_03.jpg,0fc55e9e74ca62b46c77748727d1579b9b13e6dbdc46b04f16ad10907a1d0251,russian-027_03,attack,1,digital_1,huawei,3195,1981,825,512,864,512,19,20,0,0,39,0.764765270066,0,354498f8f2fa96c4695b6a52f8218edd5c5f9878d8656a240a3d521f92d28fc1
project_train,r512,874,train/attack/digital_1/iphone15pro/russian-027_03.jpg,dfde642ea92461277b77e29ac6bfc227766bb03e83a4de7958d7cd448b061fa3,russian-027_03,attack,1,digital_1,iphone15pro,2839,1798,808,512,864,512,28,28,0,0,56,0.436040044494,0,d2b3cce724f92ff2167a3bc17fcccf54c69b011ba7769aca612a132e9e1e454b
project_train,r512,875,train/attack/digital_1/scan/russian-027_03.jpg,64a18a4a65cb616a8747ae731bd4549cbfdacc8d458380d58b1f0870e6d7499d,russian-027_03,attack,1,digital_1,scan,1995,1246,819,512,864,512,22,23,0,0,45,0.775280898876,0,99531cd749bd6de9386ea5a4da42ae58ac5507fc98e22936dc066c26527b52a9
project_train,r512,876,train/attack/digital_2/huawei/russian-027_03.jpg,3995f4560a9a298f1de1d1f22de33728968b152af15c9769c5fb62c208ff3440,russian-027_03,attack,1,digital_2,huawei,3195,1981,825,512,864,512,19,20,0,0,39,0.764765270066,0,3b7b36bc0d84b96cc389858e41fcfda7ca43132415af629a4cfedf4d5dd68ce8
project_train,r512,877,train/attack/digital_2/iphone15pro/russian-027_03.jpg,abc25ce7b70718afbe2198a266ce061d45f9e12a270434ec19507aad100c1cd9,russian-027_03,attack,1,digital_2,iphone15pro,2839,1798,808,512,864,512,28,28,0,0,56,0.436040044494,0,620fc00a7d44a0d38e99be60fc0dc7d036fb2dd804464fc78d4706beceee5c64
project_train,r512,878,train/attack/digital_2/scan/russian-027_03.jpg,81baffcba720f5bb9394a47cdbf5dba870ceb6e57387051b13db7c80bc94c201,russian-027_03,attack,1,digital_2,scan,1995,1246,819,512,864,512,22,23,0,0,45,0.775280898876,0,1a1c38416bdb38ce6ff2feefce0d36a70dda4f8e1256b9e816bb8a982437f012
project_train,r512,879,train/bonafide/huawei/russian-027_03.jpg,d62db7b5a58f42f2cf1db45e25dda706771b8f87ca88b313de97d57164fadc87,russian-027_03,bonafide,0,,huawei,3195,1981,825,512,864,512,19,20,0,0,39,0.764765270066,0,65f27138c2d41fa5fd3846a1aa23b1a2bdc5c67121b3b20b4003e49a8b3b77ec
project_train,r512,880,train/bonafide/iphone15pro/russian-027_03.jpg,fb624929b3c1b1b75dd196b2e291031f620dcff3ae8b738f7db62c5a29dc1c29,russian-027_03,bonafide,0,,iphone15pro,2839,1798,808,512,864,512,28,28,0,0,56,0.436040044494,0,6f8cf972de3306aaeead74a94d6cb9355cf1337d101910083ca0f62a6f46c3f8
project_train,r512,881,train/bonafide/scan/russian-027_03.jpg,d9dec1ad015064fa6a8f2b6ff87cfe6abaebef173a192d651ecb90f24c9d774b,russian-027_03,bonafide,0,,scan,1995,1246,819,512,864,512,22,23,0,0,45,0.775280898876,0,b42dbd6def5032065dcd4fa2b8c2c2c37b0e94e14a931b50b7e07e6729a9fa57
project_train,r512,882,train/attack/digital_1/huawei/russian-082_03.jpg,af05b7de206a33a9a08ca80d6647d3b1bfb55aa476b86b4e58a6bbe2bdb31d5f,russian-082_03,attack,1,digital_1,huawei,3203,1983,826,512,864,512,19,19,0,0,38,0.997478567827,0,a2acac085389b94666f78fa473e29511ceab30a95e10ea4ef8a96d3fea1d6fd1
project_train,r512,883,train/attack/digital_1/iphone15pro/russian-082_03.jpg,0c3f2348a5383b2c4646ef04be543af2810e62d6e54ee6094d1d6dd61ce6deaf,russian-082_03,attack,1,digital_1,iphone15pro,2830,1798,805,512,864,512,29,30,0,0,59,0.873192436040,0,c1bc8c087907bce2d17b8766a77fd2f0ccfb3e795a8029461ab4cda56bc8525e
project_train,r512,884,train/attack/digital_1/scan/russian-082_03.jpg,b4218f9ac01fd1d17979ecb9a652db35cdbbcf753140a936e59f898096c27ff6,russian-082_03,attack,1,digital_1,scan,2002,1248,821,512,864,512,21,22,0,0,43,0.333333333333,0,d5ccbf0806ba683a4fe95a46208f7d9d4e7076a80b658ee47ba191cce5afbfb1
project_train,r512,885,train/attack/digital_2/huawei/russian-082_03.jpg,fa8ebc1d1f068c31141c17b34f51f0ac4cfb46a3681c72d263209595230cfbd8,russian-082_03,attack,1,digital_2,huawei,3203,1983,826,512,864,512,19,19,0,0,38,0.997478567827,0,2cd3acb5ccd8b1e3735463a5eb2a2e6d6b97cdd7abdd989cc3846d322fe88e6a
project_train,r512,886,train/attack/digital_2/iphone15pro/russian-082_03.jpg,11eeae0976c5c0d577ea621759e6dd21932f90220b787111eca595d56d13345d,russian-082_03,attack,1,digital_2,iphone15pro,2830,1798,805,512,864,512,29,30,0,0,59,0.873192436040,0,a030636edd9ad56d6ae78d768e380e61f2521ad24a7173f64754054fca3b5b45
project_train,r512,887,train/attack/digital_2/scan/russian-082_03.jpg,557073d4e12e0b945cbba61455e307da3e607c6a8f4dc89a8b23770a5bfb6c35,russian-082_03,attack,1,digital_2,scan,2002,1248,821,512,864,512,21,22,0,0,43,0.333333333333,0,12da2a12ba62336789dfffe3d117fa6aab403081a96270e243893a0f3fc63079
project_train,r512,888,train/bonafide/huawei/russian-082_03.jpg,992e6174063de935913073a5953c7e36216a2f95dc72343e7eb810809fa42c91,russian-082_03,bonafide,0,,huawei,3203,1983,826,512,864,512,19,19,0,0,38,0.997478567827,0,de25b79209303c0c23382491159cf096defe7568846d0be68b0c60aa26cb3869
project_train,r512,889,train/bonafide/iphone15pro/russian-082_03.jpg,391cb66e0ef407bf5b26ac35e7e47fbe0af48c2bdf1c7a3ea95e09d3d9407a9b,russian-082_03,bonafide,0,,iphone15pro,2830,1798,805,512,864,512,29,30,0,0,59,0.873192436040,0,930da2d1363109ea423577f8abe3f84c063cebbb8ab40b78b652ac5abb110eab
project_train,r512,890,train/bonafide/scan/russian-082_03.jpg,10e21d03ad5ef9278fb996d034074102e773011df90f5b30cba986ae1ea5c33d,russian-082_03,bonafide,0,,scan,2002,1248,821,512,864,512,21,22,0,0,43,0.333333333333,0,56fac36618dd18bd3eab957617be39ef74d8215b36300c438919b1081c9bf64b
project_train,r512,891,train/attack/digital_1/huawei/russian-123_03.jpg,50c75c9a5b443fcb6bf1790308bdfcb91bb18c452846d0ea796650b11078c6f0,russian-123_03,attack,1,digital_1,huawei,3213,1974,833,512,864,512,15,16,0,0,31,0.361702127660,0,270a5b2bd3c105ae8d9a50afa83adff11eca5e57c96d8ba0cbd7022364159c5d
project_train,r512,892,train/attack/digital_1/iphone15pro/russian-123_03.jpg,7225bc7f5bfadfcfe31613129e9812b25be406576df21e28f13ed7834901c16c,russian-123_03,attack,1,digital_1,iphone15pro,2819,1789,806,512,864,512,29,29,0,0,58,0.779206260481,0,0d2b95d7de56adef607679bfb2ab83a16870450282a1ce54325d3376e80f04d6
project_train,r512,893,train/attack/digital_1/scan/russian-123_03.jpg,a12fed125137fa299ae41e9b3f91d6a350a30e22f2e4e9a010aab5b0878393dc,russian-123_03,attack,1,digital_1,scan,1998,1250,818,512,864,512,23,23,0,0,46,0.380800000000,0,f9e53c088b50cf93dc0f76ce6fde01618b78803c28f22e858e3a9f6fb3075e28
project_train,r512,894,train/attack/digital_2/huawei/russian-123_03.jpg,10af78d18ee878ebbe03e278e4d6b11e7da590ec850470ff87c49083b29a40b0,russian-123_03,attack,1,digital_2,huawei,3213,1974,833,512,864,512,15,16,0,0,31,0.361702127660,0,cc4392b51ad8d34ec3e070c6d8a6e7529ed09f61b7105b574f6c3a43d17e3995
project_train,r512,895,train/attack/digital_2/iphone15pro/russian-123_03.jpg,563a2ef38f93a0473e74e3db232c8271133ac3ed1154742bae12c4a766c9e1fb,russian-123_03,attack,1,digital_2,iphone15pro,2819,1789,806,512,864,512,29,29,0,0,58,0.779206260481,0,facd1b26082529910826efa6438110d0de33c5e26ece5b531769db2e8093dceb
project_train,r512,896,train/attack/digital_2/scan/russian-123_03.jpg,a1ea17790f6a3bc7f97153f7b5fd217e6820e8ec82737c209e59cb8e0b0708b9,russian-123_03,attack,1,digital_2,scan,1998,1250,818,512,864,512,23,23,0,0,46,0.380800000000,0,88600eab61f28bd93926459703ae60f3d67466c0b79e914abfdcb4562fbdba81
project_train,r512,897,train/bonafide/huawei/russian-123_03.jpg,778f93aa5f8d67d06debdf0f5ea0c20b07152ae936c860d7ced4031fd40e92a6,russian-123_03,bonafide,0,,huawei,3213,1974,833,512,864,512,15,16,0,0,31,0.361702127660,0,372394c8ca545b6665f7e5b3618fac06616213172baf16bc4525e22331aa79b7
project_train,r512,898,train/bonafide/iphone15pro/russian-123_03.jpg,4bfc2ae9d5a70f4cdd179c897093bbb445a9f4fe842b6503aad3a696fd8fe83b,russian-123_03,bonafide,0,,iphone15pro,2819,1789,806,512,864,512,29,29,0,0,58,0.779206260481,0,7523da558820fa5c0b4fea93fa1e50fbfa8e2aa68d3905f7f44c9528b304d8fd
project_train,r512,899,train/bonafide/scan/russian-123_03.jpg,fb4022019f5ff9ba746f11b53c3cd918b94460920b3f6c9e7eeb014efb9ed253,russian-123_03,bonafide,0,,scan,1998,1250,818,512,864,512,23,23,0,0,46,0.380800000000,0,a9f5832c2b46a8fd76c8789471d305efbb6eea32d35b0f6052176863086b9554
project_train,r512,900,train/attack/digital_1/huawei/russian-140_03.jpg,26a91dc1318b97d898056e25254e0357009395c8a53575acf744a74409932cea,russian-140_03,attack,1,digital_1,huawei,3086,1890,835,512,864,512,14,15,0,0,29,0.995767195767,0,97fd7f5c0a90e24dad4deb4b1dc7bc6d32166e651955aa14fae36a688d3d8ff2
project_train,r512,901,train/attack/digital_1/iphone15pro/russian-140_03.jpg,4e5bb7bad47e162395422978f1a0ad86fc44fc45792779f030b68a5d0801e008,russian-140_03,attack,1,digital_1,iphone15pro,2753,1705,826,512,864,512,19,19,0,0,38,0.707331378299,0,93bdd20ab9f1c4317ebc98f650853dd16aac4ee9cc7f8e9d2555ef05f5d65401
project_train,r512,902,train/attack/digital_1/scan/russian-140_03.jpg,93b14b7f375ae161b28fb54ae8492bbd9e75b70ddd31c19b7130fa358dfcba8d,russian-140_03,attack,1,digital_1,scan,1996,1250,817,512,864,512,23,24,0,0,47,0.561600000000,0,7a4b705ac6d05ed5a6a5048e56a9a89994fd07f344bd83b884fa41b6dfcb7f4b
project_train,r512,903,train/attack/digital_2/huawei/russian-140_03.jpg,ce8f5b2f145f8989f017228fe212450db0787a80fa7dd5530e4af13813cfb319,russian-140_03,attack,1,digital_2,huawei,3086,1890,835,512,864,512,14,15,0,0,29,0.995767195767,0,55764c62f66ff4eb6da3a1c05fe8d3dd961ec0c04c3b5d363e6e5ca030352a9d
project_train,r512,904,train/attack/digital_2/iphone15pro/russian-140_03.jpg,3e7a24f10be39e2463d321b978e443254cba33eef0999fcc575dd9793c38d4cf,russian-140_03,attack,1,digital_2,iphone15pro,2753,1705,826,512,864,512,19,19,0,0,38,0.707331378299,0,89031e624a1918e6bd2a12810a3311baf8d0285f01d80abad43d6b43eace9e3e
project_train,r512,905,train/attack/digital_2/scan/russian-140_03.jpg,cb863bb0a247a556ea3fb352a1c002407a794a28ae1fe73406202bc22fbe71ed,russian-140_03,attack,1,digital_2,scan,1996,1250,817,512,864,512,23,24,0,0,47,0.561600000000,0,59c3089c99b600477ff36fc1700719f6747dafba78b0b1968a6c5193d5bc261d
project_train,r512,906,train/bonafide/huawei/russian-140_03.jpg,a19eb716ec1bf633687b714d6b7ac4546d57e8781966d2b2a6ae1a861a09a320,russian-140_03,bonafide,0,,huawei,3086,1890,835,512,864,512,14,15,0,0,29,0.995767195767,0,82bf5d8af3e9ac1afea1c2fdad7d67478abd11eeea19220ca658a6a0ffe90df8
project_train,r512,907,train/bonafide/iphone15pro/russian-140_03.jpg,e66fae0abb046a6eec8011a2d380d0ecfbb78502297d861285205c5e626bc692,russian-140_03,bonafide,0,,iphone15pro,2753,1705,826,512,864,512,19,19,0,0,38,0.707331378299,0,8f4d620ed8560ded0914f3afe86bfd4af03e74ca219662a7f57949a86e203ae4
project_train,r512,908,train/bonafide/scan/russian-140_03.jpg,b02a365a6ce71a0840ace198f1db9c285f48f8376a0b371043c67cae064732e7,russian-140_03,bonafide,0,,scan,1996,1250,817,512,864,512,23,24,0,0,47,0.561600000000,0,deb5bee5ce7b5d8c331342b147708edb9fccd03892b171298c132e7b5b12cbf4
project_train,r512,909,train/attack/digital_1/huawei/russian-141_03.jpg,b54ace976bd588ce9ad02a5f0da43402fcbe8317154f9587eb20fc5744df522d,russian-141_03,attack,1,digital_1,huawei,3200,1977,828,512,864,512,18,18,0,0,36,0.730399595347,0,c5651af9f71da13aab2c040a3c39b98089dbc9131dd5010ee6ba4e79bc4e8bba
project_train,r512,910,train/attack/digital_1/iphone15pro/russian-141_03.jpg,87cae302bce8b9452792cb3f04755722e506e35df590ffa912a6f41d15b3566f,russian-141_03,attack,1,digital_1,iphone15pro,2831,1791,809,512,864,512,27,28,0,0,55,0.308766052485,0,7610ee4b98e0fd7d6fb529798e3887a57e60c7e73a4cd37764994464ffd67a59
project_train,r512,911,train/attack/digital_1/scan/russian-141_03.jpg,b791ad060bbc42679e8815b53df107dd5dea91a3ec989f360b3ec5f0b09a39f9,russian-141_03,attack,1,digital_1,scan,1993,1247,818,512,864,512,23,23,0,0,46,0.296712109062,0,dbfda9f3c67a02b9a22a63e61984437367946bd70f7b6a4c1ff520ee447f46eb
project_train,r512,912,train/attack/digital_2/huawei/russian-141_03.jpg,f113bf29a448f025c87002b8a17cd03e19d5d78a1587bd0eaffc810e0a52eb02,russian-141_03,attack,1,digital_2,huawei,3200,1977,828,512,864,512,18,18,0,0,36,0.730399595347,0,6346fa76795f383336f97574fdaacea7a755edd53f5e016837503ff9cac2572b
project_train,r512,913,train/attack/digital_2/iphone15pro/russian-141_03.jpg,080bcc3a1cb9fd9e480c3e4cc8ad635775f0cbd7e9d82548b12e272ef890f0ef,russian-141_03,attack,1,digital_2,iphone15pro,2831,1791,809,512,864,512,27,28,0,0,55,0.308766052485,0,ad832d346a4d395221e965d443ebb08abf275998bdceeb940a7aeac30327a26f
project_train,r512,914,train/attack/digital_2/scan/russian-141_03.jpg,97a8a15f84a24f9fa95139f1a8c48444b3ae6066b3cfcc905325a4228317b8e4,russian-141_03,attack,1,digital_2,scan,1993,1247,818,512,864,512,23,23,0,0,46,0.296712109062,0,4093f5b829c2bf3b08fa40ab4a94f970f7e374f5d3dd2217a7ffabf7acc20824
project_train,r512,915,train/bonafide/huawei/russian-141_03.jpg,8b0de2cf803c6cc7d4b6f56488e8692dbb41553f9cc587b7efe74e78f22b0368,russian-141_03,bonafide,0,,huawei,3200,1977,828,512,864,512,18,18,0,0,36,0.730399595347,0,ce84b19305e1485aca9b8b04803b857e2e26530a697fbefbfdadeb96d49ae20b
project_train,r512,916,train/bonafide/iphone15pro/russian-141_03.jpg,8ab15419d9a9f7a12a043fef6b0b71eb249b82708c615b50e085ef848c785fa8,russian-141_03,bonafide,0,,iphone15pro,2831,1791,809,512,864,512,27,28,0,0,55,0.308766052485,0,cf0425289303fe0a8d1c16986a379ecfd71d4e2bc87e88bd7f6367cd85e6e908
project_train,r512,917,train/bonafide/scan/russian-141_03.jpg,7f0a088969e74033261dacdac4fc86db73583ca975da48b20e97e0ca9b20640a,russian-141_03,bonafide,0,,scan,1993,1247,818,512,864,512,23,23,0,0,46,0.296712109062,0,13650725269f0241abc3db5224656fb31608447e9b585edba419e9966ec1b235
project_train,r512,918,train/attack/digital_1/huawei/russian-NF-1013.jpg,a3659543dc81b17decfb5cf0f4b2c1326f065460e4257baf0d13cb056b6ab2b0,russian-NF-1013,attack,1,digital_1,huawei,3194,1970,830,512,864,512,17,17,0,0,34,0.115736040609,0,a2d26873870f2bdef3a0316cef7b7fd2c0a73d0377638269ee64c040fedc5995
project_train,r512,919,train/attack/digital_1/iphone15pro/russian-NF-1013.jpg,69ac024493d58759709f35db936192b8234b43007137377077b338e8ce24b17a,russian-NF-1013,attack,1,digital_1,iphone15pro,2803,1785,803,512,864,512,30,31,0,0,61,0.997759103641,0,0d5d09716118b2e8f3b47d597d9ce00ad288842623da79e81956c4349559850e
project_train,r512,920,train/attack/digital_1/scan/russian-NF-1013.jpg,4f451d4c0abc313ec494753f9fa00f80010c2f5e243b38acbe472bfabf823be3,russian-NF-1013,attack,1,digital_1,scan,1993,1248,817,512,864,512,23,24,0,0,47,0.641025641026,0,0098b589a73bfe058a2bba42a1db5151fa0c2904fc94b5f85fd247eadab3bb27
project_train,r512,921,train/attack/digital_2/huawei/russian-NF-1013.jpg,cdff41273562680b0ee8cccacc9995b272db3d19fb217aab32c700ff332db657,russian-NF-1013,attack,1,digital_2,huawei,3194,1970,830,512,864,512,17,17,0,0,34,0.115736040609,0,8624769ccfb9f7f729d30f2b39682760a29ef714c33c90367ed6c82787ef1490
project_train,r512,922,train/attack/digital_2/iphone15pro/russian-NF-1013.jpg,d84f3e57edaa651ec44ba381b208893392ed5e71c4d232bdb18d3614fc88b128,russian-NF-1013,attack,1,digital_2,iphone15pro,2803,1785,803,512,864,512,30,31,0,0,61,0.997759103641,0,b23c7533e4a183803d9459595943540645813072555193d93c75306d581015b0
project_train,r512,923,train/attack/digital_2/scan/russian-NF-1013.jpg,1dbf76f0eb904ea5f6d5f5847c0715b7c9b6d3f98b8b9fafd04e30068fe9df67,russian-NF-1013,attack,1,digital_2,scan,1993,1248,817,512,864,512,23,24,0,0,47,0.641025641026,0,54744cd19c03d50af60e9a5eb63c500a2b949c5dd597254ccc8e5deebed03632
project_train,r512,924,train/bonafide/huawei/russian-NF-1013.jpg,71ee87d39edb0b0c3d3808cb92007745b636026509290f708fd2ff59a7da3988,russian-NF-1013,bonafide,0,,huawei,3194,1970,830,512,864,512,17,17,0,0,34,0.115736040609,0,cf40187b63b127f2da2a25f2ceeb46fcfe3be027c92466ddd6e35dc9408dc066
project_train,r512,925,train/bonafide/iphone15pro/russian-NF-1013.jpg,be0a59667dbc70672cc184ce7b50050fe67187fd77fbd956a89ecf698a76a423,russian-NF-1013,bonafide,0,,iphone15pro,2803,1785,803,512,864,512,30,31,0,0,61,0.997759103641,0,3050a039ffaba8506d8c09a30e3f8007eb933db563ad6a63cd3879fc4f8ff1d4
project_train,r512,926,train/bonafide/scan/russian-NF-1013.jpg,fe91db2880f78c04bf8cfc48ec58597bdccdac5d6c5633d5984cde15681e3fd0,russian-NF-1013,bonafide,0,,scan,1993,1248,817,512,864,512,23,24,0,0,47,0.641025641026,0,5608f1f067dbae306b1f7f3652a12317c8210affa208a1bc68728b78134e9d1b
project_train,r512,927,train/attack/digital_1/huawei/russian-NF-1028.jpg,43584c27873848fb3fdb8d89a898edc8e6dc5e2474f35c4206bcb9305174101f,russian-NF-1028,attack,1,digital_1,huawei,3226,1993,828,512,864,512,18,18,0,0,36,0.756648268941,0,5355c513d2ac666bdb9535c45ab0142599fd804786de7f6b41fddd2039d0d739
project_train,r512,928,train/attack/digital_1/iphone15pro/russian-NF-1028.jpg,902d654e981a93c0e616a19d88b0c67e61933d39cba5e7c44e428f2b03005f1c,russian-NF-1028,attack,1,digital_1,iphone15pro,2820,1798,803,512,864,512,30,31,0,0,61,0.025583982202,0,fb9052a214e0e121499e337da5488fd2cd1ebb6f35c1c0a41c9157ba04e5a65f
project_train,r512,929,train/attack/digital_1/scan/russian-NF-1028.jpg,68f63046c9f01aa6b2e14956d04b579654f15050aaa854189cebc9ad443a1981,russian-NF-1028,attack,1,digital_1,scan,1995,1251,816,512,864,512,24,24,0,0,48,0.498800959233,0,40586fa25f4143e42588bb1a19f1f43a1032bfd6907a93339fc2b5f5bd196c66
project_train,r512,930,train/attack/digital_2/huawei/russian-NF-1028.jpg,c2716d4849d72a0cf35666491118e1caa608ad12c9e1c1088d400dd479e31b2d,russian-NF-1028,attack,1,digital_2,huawei,3226,1993,828,512,864,512,18,18,0,0,36,0.756648268941,0,9c913dae58ea24cec691802de99ae9308a62c3cb9e81a29ce315911cf7446569
project_train,r512,931,train/attack/digital_2/iphone15pro/russian-NF-1028.jpg,cb500fe617c81c18c429e888f3153ef428cd053ad48673683ea034be7e3d7018,russian-NF-1028,attack,1,digital_2,iphone15pro,2820,1798,803,512,864,512,30,31,0,0,61,0.025583982202,0,19cf8de1a942c1cfad7b894c2edc97f0b4179a5b59e65390fa0a3dccc22fccbe
project_train,r512,932,train/attack/digital_2/scan/russian-NF-1028.jpg,12e1dc9e1d6df7d702f5b2479635fb3a562c9cdb18af98e6a0e4e3e31bf7d6fa,russian-NF-1028,attack,1,digital_2,scan,1995,1251,816,512,864,512,24,24,0,0,48,0.498800959233,0,8270eed9791e0fcd88baf65d6314fadfb9f80d9c3a5af8ea1a41ac5f20fe5792
project_train,r512,933,train/bonafide/huawei/russian-NF-1028.jpg,85fbbaab2d26abd3b610db9f5f1486ccf67b905979f256ff4c7d3cefc4fe686d,russian-NF-1028,bonafide,0,,huawei,3226,1993,828,512,864,512,18,18,0,0,36,0.756648268941,0,7028a0490adcb2e943250afd27a121a5c9f056b20e5bc9fa46516d71bc68f29b
project_train,r512,934,train/bonafide/iphone15pro/russian-NF-1028.jpg,a04b7d30d70a87d1c089d11799b0ff217d169727aa9a28975a8b06ed4954e702,russian-NF-1028,bonafide,0,,iphone15pro,2820,1798,803,512,864,512,30,31,0,0,61,0.025583982202,0,b3fc983cdd3e7f612335827778de8fcbdf99c90e143b5dcf114160a289afb8d9
project_train,r512,935,train/bonafide/scan/russian-NF-1028.jpg,9cf027cbe95f26d689baf7829360cf0112d547b07bcbc91cb30863e240c9df05,russian-NF-1028,bonafide,0,,scan,1995,1251,816,512,864,512,24,24,0,0,48,0.498800959233,0,a9f7ee4f584e32b016893e9dee03857833d0625d78b865dd555e1a14d7ea3430
project_train,r512,936,train/attack/digital_1/huawei/russian-NF-1069.jpg,4a4e49acf323688d5c7b7a22b4393ec2535140e228e514a761fe2983be595525,russian-NF-1069,attack,1,digital_1,huawei,3205,1965,835,512,864,512,14,15,0,0,29,0.094147582697,0,29f61504374e2393c77d506c2ecad96cf74fc5b8f7b71a5711fdbe344cc874de
project_train,r512,937,train/attack/digital_1/iphone15pro/russian-NF-1069.jpg,ced21b0ddfec775e795bfc197c6164aa47f0ea43ebd97550adaf65da95a825f5,russian-NF-1069,attack,1,digital_1,iphone15pro,2840,1804,806,512,864,512,29,29,0,0,58,0.031042128603,0,4194b7972770882171a12bb49fb272c236024fde8922788db340645a56f18063
project_train,r512,938,train/attack/digital_1/scan/russian-NF-1069.jpg,0a8114e19544139aa6faacd856b55ea223410813f157656fee681d2c82f03364,russian-NF-1069,attack,1,digital_1,scan,2000,1245,822,512,864,512,21,21,0,0,42,0.489959839357,0,d6b546f350db1609556760b063dd940178f90b6269ae790b8b8ae594429ef71b
project_train,r512,939,train/attack/digital_2/huawei/russian-NF-1069.jpg,ce203046c95f5a6cac8d03c2c6d5e6233c40693d38f4ff3e82cffa4ac4432873,russian-NF-1069,attack,1,digital_2,huawei,3205,1965,835,512,864,512,14,15,0,0,29,0.094147582697,0,9e8072fea9d459008325dfe71d617a53a780cdd7e598f61b0b4354393013b16e
project_train,r512,940,train/attack/digital_2/iphone15pro/russian-NF-1069.jpg,747aff43ff32c591208b5b6147debf274bef1e46edf3ccca3327f4d87bb94a4e,russian-NF-1069,attack,1,digital_2,iphone15pro,2840,1804,806,512,864,512,29,29,0,0,58,0.031042128603,0,7622b664d5fc9f70eb902ccb6c4a7918791f450e3724c0834a1c8479dec5f7b7
project_train,r512,941,train/attack/digital_2/scan/russian-NF-1069.jpg,8c03f6b2024d21c8195b02c50ab4b5e98b1ff8eaeebe28f1fdd4aa8324ae3dc6,russian-NF-1069,attack,1,digital_2,scan,2000,1245,822,512,864,512,21,21,0,0,42,0.489959839357,0,914b954d05f07e1fd26d8c0f033b32b593b0ba5699865abd08fc0fb9d8b1a1d5
project_train,r512,942,train/bonafide/huawei/russian-NF-1069.jpg,61bd5eb8dc27662c6252984ddf336dc9773a10963ac0eb38bde8e44c9d0c2e6b,russian-NF-1069,bonafide,0,,huawei,3205,1965,835,512,864,512,14,15,0,0,29,0.094147582697,0,b77ac1de76c5832a355b851bb1fb7502c9b16b8a76ddb5cadb97fa4b3c834a14
project_train,r512,943,train/bonafide/iphone15pro/russian-NF-1069.jpg,43db03de211deb34dee0e69abff0a94318d885c0c0f048b3ba98746421dac2fb,russian-NF-1069,bonafide,0,,iphone15pro,2840,1804,806,512,864,512,29,29,0,0,58,0.031042128603,0,d385ebedd4a1575a212d2772a5eefadc6f56fa00728844916014b438af2ff7c5
