image_path,image_sha256,file_stem,traffic_type,variant,hardware_source,face_db,face_id,gender,project_role
train/bonafide/huawei/portugal-105_03.jpg,77a0c0c49f4d92724b8b798d754cb1faf4cd695dc618797e253f5ba70e8add22,portugal-105_03,bonafide,,huawei,facelab_london,105_03,M,project_train
train/bonafide/iphone15pro/portugal-105_03.jpg,82510cbe1a88b4bd7068899700cdb1fa57d090da70ed4b4ae87bd2fb736e5058,portugal-105_03,bonafide,,iphone15pro,facelab_london,105_03,M,project_train
train/bonafide/scan/portugal-105_03.jpg,f72f9712a7cbaf5e09a095cfa282384eff2da07d5ed83ef960a9bc0c2bac4e5e,portugal-105_03,bonafide,,scan,facelab_london,105_03,M,project_train
train/attack/digital_1/huawei/portugal-125_03.jpg,42163c15d7d8ee2e26026f05b6018d48451c008d0dda31d886de3a27117e5617,portugal-125_03,attack,digital_1,huawei,facelab_london,125_03,M,project_train
train/attack/digital_1/iphone15pro/portugal-125_03.jpg,6ac55928f24107fe26cec25357ab312770ba12f4f9a35d387e92ea955bc47268,portugal-125_03,attack,digital_1,iphone15pro,facelab_london,125_03,M,project_train
train/attack/digital_1/scan/portugal-125_03.jpg,9720558bd407dcf5fdf0b4ad464261e93e69091ae9783888edb06c3aad085a71,portugal-125_03,attack,digital_1,scan,facelab_london,125_03,M,project_train
train/attack/digital_2/huawei/portugal-125_03.jpg,e2c78ccc9ce02d36f82cf7f72d5f4ab586acc7b46316ecbd2c849f651f5e9fbf,portugal-125_03,attack,digital_2,huawei,facelab_london,125_03,M,project_train
train/attack/digital_2/iphone15pro/portugal-125_03.jpg,88647382e6b8767ea334e85b40bab139b2cfe423f549d90425f243550f5d165c,portugal-125_03,attack,digital_2,iphone15pro,facelab_london,125_03,M,project_train
train/attack/digital_2/scan/portugal-125_03.jpg,2f480eea1d4a6617ed971adad956089790f1108a796b24afe778c630fba1d544,portugal-125_03,attack,digital_2,scan,facelab_london,125_03,M,project_train
train/bonafide/huawei/portugal-125_03.jpg,09c8b5374afb520a9e7dddff6de11ad82c2680946352fc51f62a7682f71e0796,portugal-125_03,bonafide,,huawei,facelab_london,125_03,M,project_train
train/bonafide/iphone15pro/portugal-125_03.jpg,ae284df63eacaf29b9c33807c3b3d8f29ccbf5763a312b1c28c612a192b37028,portugal-125_03,bonafide,,iphone15pro,facelab_london,125_03,M,project_train
train/bonafide/scan/portugal-125_03.jpg,2a07d28daeb2204fa4d628b3d9c9f13b71c455e577db2a9e823179f8a6f30b02,portugal-125_03,bonafide,,scan,facelab_london,125_03,M,project_train
train/attack/digital_1/huawei/portugal-143_03.jpg,8feab87dec29879a2a91e42599394350d3076c138095f4f7f519db7f74c7da89,portugal-143_03,attack,digital_1,huawei,facelab_london,143_03,M,project_train
train/attack/digital_1/iphone15pro/portugal-143_03.jpg,5a743fdfc26ec6f90fdf35d6faf46eec34d2a9a5b42c4097fb2e1e7eb3576c40,portugal-143_03,attack,digital_1,iphone15pro,facelab_london,143_03,M,project_train
train/attack/digital_1/scan/portugal-143_03.jpg,3086e3d4538b2c586942ff21592d4a5a0d503009806b1f248451f16e8ed9507d,portugal-143_03,attack,digital_1,scan,facelab_london,143_03,M,project_train
train/attack/digital_2/huawei/portugal-143_03.jpg,8d40fc7f28f4706c4c8b07a8f79a3512f4bc14fd792b81316446099dbf4b2fd0,portugal-143_03,attack,digital_2,huawei,facelab_london,143_03,M,project_train
train/attack/digital_2/iphone15pro/portugal-143_03.jpg,e5f068bbf747825965acc5035591b7d966eaeb3b6f08c258bcc61226fdf941c0,portugal-143_03,attack,digital_2,iphone15pro,facelab_london,143_03,M,project_train
train/attack/digital_2/scan/portugal-143_03.jpg,fe516b828de6bdc58b6896e8ad12024bf3370b422618a2005fb93dd9b3be58be,portugal-143_03,attack,digital_2,scan,facelab_london,143_03,M,project_train
train/bonafide/huawei/portugal-143_03.jpg,d58d9a1f7cde91222c6fe3151173d0b6ebbb0ed629b6400bd435535a20a2b27b,portugal-143_03,bonafide,,huawei,facelab_london,143_03,M,project_train
train/bonafide/iphone15pro/portugal-143_03.jpg,91d549362c279a9bd6bf4acdd3da43347f4fb173efb86132f9a3846155e133c7,portugal-143_03,bonafide,,iphone15pro,facelab_london,143_03,M,project_train
train/bonafide/scan/portugal-143_03.jpg,c72ae8804cb24e36f6ee4ebf94fed7fea31dcbdb5f1dcff6e8ec36820613fbe2,portugal-143_03,bonafide,,scan,facelab_london,143_03,M,project_train
train/attack/digital_1/huawei/portugal-172_03.jpg,8f041da1ec2a38f01fa8f6f5ea4a0376ca0e35b012cb77b97f5f9698ff3135c6,portugal-172_03,attack,digital_1,huawei,facelab_london,172_03,M,project_train
train/attack/digital_1/iphone15pro/portugal-172_03.jpg,eedd4c21950d547a884a85f0c03c21a560262c4c2f07bc53bebed5ab86dd9746,portugal-172_03,attack,digital_1,iphone15pro,facelab_london,172_03,M,project_train
train/attack/digital_1/scan/portugal-172_03.jpg,4ed123a2fa0483f544b21576413e047daa003abaa418f73a141baa6035ad3e74,portugal-172_03,attack,digital_1,scan,facelab_london,172_03,M,project_train
train/attack/digital_2/huawei/portugal-172_03.jpg,9e8edc5e772bdb31fb99abdb7e1931ac8849ed169af0145ee8161013db01014f,portugal-172_03,attack,digital_2,huawei,facelab_london,172_03,M,project_train
train/attack/digital_2/iphone15pro/portugal-172_03.jpg,1084b41153dea642db98c98cee2c96c29806da859bc59a3fc9ba1f1599ed8855,portugal-172_03,attack,digital_2,iphone15pro,facelab_london,172_03,M,project_train
train/attack/digital_2/scan/portugal-172_03.jpg,e89ddcea993ec3723c9a756b26f3f86c235cc855ea8e64b42bdae0d208a0b165,portugal-172_03,attack,digital_2,scan,facelab_london,172_03,M,project_train
train/bonafide/huawei/portugal-172_03.jpg,aaf01ca19f2d6f8f832677d152f0501d3914d31fb62503ab894509de6c9e8e16,portugal-172_03,bonafide,,huawei,facelab_london,172_03,M,project_train
train/bonafide/iphone15pro/portugal-172_03.jpg,d8ece948c4b85be0156c10d040abb775b1b80817d8959c19e4eb1ade69273636,portugal-172_03,bonafide,,iphone15pro,facelab_london,172_03,M,project_train
train/bonafide/scan/portugal-172_03.jpg,effef43c828de4ee93ef8acb72c96872cf8030bd6de55d981ae7a3d6133db036,portugal-172_03,bonafide,,scan,facelab_london,172_03,M,project_train
train/attack/digital_1/huawei/portugal-NF-1016.jpg,939bbb5ac4bb5c8d000c62a1cef3b54471105bec87ce36d0381fbd5046e02541,portugal-NF-1016,attack,digital_1,huawei,AMFD_Faces_Final,NF-1016,F,project_train
train/attack/digital_1/iphone15pro/portugal-NF-1016.jpg,eba11297daa364b211bbbb969c669349d538cc7d31a37999cfd757ec1d6c971a,portugal-NF-1016,attack,digital_1,iphone15pro,AMFD_Faces_Final,NF-1016,F,project_train
train/attack/digital_1/scan/portugal-NF-1016.jpg,34ecfba1fe2a82ce7393d0c12790d2ca0ee9e7ccbf05d86f50adc6472e7621f1,portugal-NF-1016,attack,digital_1,scan,AMFD_Faces_Final,NF-1016,F,project_train
train/attack/digital_2/huawei/portugal-NF-1016.jpg,a5c7acbb83111a2abc0186be498b3281bf61a9545b6d848b8c40061d4671a5ba,portugal-NF-1016,attack,digital_2,huawei,AMFD_Faces_Final,NF-1016,F,project_train
train/attack/digital_2/iphone15pro/portugal-NF-1016.jpg,45f6bf35b70e33d474d2458068d8170ebd716159af1cf326f7489497977a82f4,portugal-NF-1016,attack,digital_2,iphone15pro,AMFD_Faces_Final,NF-1016,F,project_train
train/attack/digital_2/scan/portugal-NF-1016.jpg,05f59b071801a0e6fd1af3d58d87df10046c1ecd61bb1f0581f71f09649582d9,portugal-NF-1016,attack,digital_2,scan,AMFD_Faces_Final,NF-1016,F,project_train
train/bonafide/huawei/portugal-NF-1016.jpg,e783c78ef493cf51534fe6a09c398e83d16444e06ea12f3a2ecdba88636904c2,portugal-NF-1016,bonafide,,huawei,AMFD_Faces_Final,NF-1016,F,project_train
train/bonafide/iphone15pro/portugal-NF-1016.jpg,57fce34bec95ce7a2f1d1cbb6080d2499d5c29f74170f8badd211a76bf3f2902,portugal-NF-1016,bonafide,,iphone15pro,AMFD_Faces_Final,NF-1016,F,project_train
train/bonafide/scan/portugal-NF-1016.jpg,653957e0d6201784894d23079b63679b3b3ea481b40fc4069a75ec658f6a6e8c,portugal-NF-1016,bonafide,,scan,AMFD_Faces_Final,NF-1016,F,project_train
train/attack/digital_1/huawei/portugal-NF-1022.jpg,847e801bfe053c01ed6078ed2890acdb8fdeef0c0b2202ad3f4ba245af9b7f50,portugal-NF-1022,attack,digital_1,huawei,AMFD_Faces_Final,NF-1022,F,project_train
train/attack/digital_1/iphone15pro/portugal-NF-1022.jpg,aca52b7bfabd2a3d8db7f7792a8d2cc4d6234b71494ee09e288da21af612df71,portugal-NF-1022,attack,digital_1,iphone15pro,AMFD_Faces_Final,NF-1022,F,project_train
train/attack/digital_1/scan/portugal-NF-1022.jpg,465a7bafadde9ce7c62f7b18d9298d77a27ccb37d7feca574fd8c9d002438476,portugal-NF-1022,attack,digital_1,scan,AMFD_Faces_Final,NF-1022,F,project_train
train/attack/digital_2/huawei/portugal-NF-1022.jpg,fc2696f75abb560b0bbad60c900f70ed38b8f2530741eac3ac5a5050874756b7,portugal-NF-1022,attack,digital_2,huawei,AMFD_Faces_Final,NF-1022,F,project_train
train/attack/digital_2/iphone15pro/portugal-NF-1022.jpg,0c9c95a07fda3f1204f966f8e5d25799213fd3467aeeb68cf349c236bc69a848,portugal-NF-1022,attack,digital_2,iphone15pro,AMFD_Faces_Final,NF-1022,F,project_train
train/attack/digital_2/scan/portugal-NF-1022.jpg,b9b9344f81bd8e9feb310c6da2a4446f2160d0e57d8a6c00badf26d82a14c3d1,portugal-NF-1022,attack,digital_2,scan,AMFD_Faces_Final,NF-1022,F,project_train
train/bonafide/huawei/portugal-NF-1022.jpg,2fa58a865aa31e32c8f4dd402b69e5c12eba0e68d71b7b144a3ea5184c3d26a4,portugal-NF-1022,bonafide,,huawei,AMFD_Faces_Final,NF-1022,F,project_train
train/bonafide/iphone15pro/portugal-NF-1022.jpg,13cdde663f3849d64cf0d3d2366e39ab14e4a19f1207614f7f7e381a3f27f164,portugal-NF-1022,bonafide,,iphone15pro,AMFD_Faces_Final,NF-1022,F,project_train
train/bonafide/scan/portugal-NF-1022.jpg,7647a7f66fad07af8575ba31a9c130ae861ea43b39d8284b5d1f0a0973b02fcb,portugal-NF-1022,bonafide,,scan,AMFD_Faces_Final,NF-1022,F,project_train
train/attack/digital_1/huawei/portugal-NF-1024.jpg,9834a82a59c7494f7946fbfabdc006bb465c07a20de18fefd8f8c857ff16a4ea,portugal-NF-1024,attack,digital_1,huawei,AMFD_Faces_Final,NF-1024,F,project_train
train/attack/digital_1/iphone15pro/portugal-NF-1024.jpg,f0c13e9f19d65fd558c6b120d000c2c1577af63465c2b1a04a97620b9471f9c3,portugal-NF-1024,attack,digital_1,iphone15pro,AMFD_Faces_Final,NF-1024,F,project_train
train/attack/digital_1/scan/portugal-NF-1024.jpg,0793aed2f3a06edd56a88f6756317593b74f999715fb53fff9502d317cf8f1a5,portugal-NF-1024,attack,digital_1,scan,AMFD_Faces_Final,NF-1024,F,project_train
train/attack/digital_2/huawei/portugal-NF-1024.jpg,d55e6d01170ea656d0bae6e372c474a23cee6e4cbd2e9ab9df20c5c2fb1870b6,portugal-NF-1024,attack,digital_2,huawei,AMFD_Faces_Final,NF-1024,F,project_train
train/attack/digital_2/iphone15pro/portugal-NF-1024.jpg,c7e9792680ec4bc6faf27b12291cea7fe289012a001d80584b404a44b7d090a1,portugal-NF-1024,attack,digital_2,iphone15pro,AMFD_Faces_Final,NF-1024,F,project_train
train/attack/digital_2/scan/portugal-NF-1024.jpg,476825841045a33196facd287e398f0bd889a4059a7138cac205cdefefecdba1,portugal-NF-1024,attack,digital_2,scan,AMFD_Faces_Final,NF-1024,F,project_train
train/bonafide/huawei/portugal-NF-1024.jpg,73b41d2916a47f5e484a06939a51ba5d56dedc0e78e525af5eef3f6966412bc1,portugal-NF-1024,bonafide,,huawei,AMFD_Faces_Final,NF-1024,F,project_train
train/bonafide/iphone15pro/portugal-NF-1024.jpg,4cb4a5ef67b7e4c4ae225974d2a32490e08b6562954a8c6146f001178c538a2f,portugal-NF-1024,bonafide,,iphone15pro,AMFD_Faces_Final,NF-1024,F,project_train
train/bonafide/scan/portugal-NF-1024.jpg,2cd75f036c993b20f01531e2cefdd41b916708e7473710ba3a0272b77c7989f3,portugal-NF-1024,bonafide,,scan,AMFD_Faces_Final,NF-1024,F,project_train
train/attack/digital_1/huawei/portugal-NF-1026.jpg,e929dc2edefd5513351507136b99fd9168df73b5420f35625479a04b3a8ceaf8,portugal-NF-1026,attack,digital_1,huawei,AMFD_Faces_Final,NF-1026,F,project_train
train/attack/digital_1/iphone15pro/portugal-NF-1026.jpg,d4f3f562ef0079ea34c83fc3f8c9f1033d394503be647a31c1be943a68bc0aad,portugal-NF-1026,attack,digital_1,iphone15pro,AMFD_Faces_Final,NF-1026,F,project_train
train/attack/digital_1/scan/portugal-NF-1026.jpg,082f19cf0b9a6d87d787828299d3dc74b4d2d8ecb1ef377cb708417cebaa6768,portugal-NF-1026,attack,digital_1,scan,AMFD_Faces_Final,NF-1026,F,project_train
train/attack/digital_2/huawei/portugal-NF-1026.jpg,95aa0d717f7dfb66c31cba33cf627048092b839667082c01f368ba223bfdeb1d,portugal-NF-1026,attack,digital_2,huawei,AMFD_Faces_Final,NF-1026,F,project_train
train/attack/digital_2/iphone15pro/portugal-NF-1026.jpg,a1164bbcd7570a89e993b1ba144fe69d643005a4b282f1d935bb20ee51efbca7,portugal-NF-1026,attack,digital_2,iphone15pro,AMFD_Faces_Final,NF-1026,F,project_train
train/attack/digital_2/scan/portugal-NF-1026.jpg,643b6d776d1db2aa53163662f317d2345d32320281598f9107a5807b4776c18b,portugal-NF-1026,attack,digital_2,scan,AMFD_Faces_Final,NF-1026,F,project_train
train/bonafide/huawei/portugal-NF-1026.jpg,812a38695c07b8ed659a7d3dc8d3164a33cd0dc9635e63f0797713ec62367dac,portugal-NF-1026,bonafide,,huawei,AMFD_Faces_Final,NF-1026,F,project_train
train/bonafide/iphone15pro/portugal-NF-1026.jpg,932595207b54f28991e15104f119dd1487e5867493b115c2ad43c9a0e0a9c8d9,portugal-NF-1026,bonafide,,iphone15pro,AMFD_Faces_Final,NF-1026,F,project_train
train/bonafide/scan/portugal-NF-1026.jpg,ccf02504907595ffb81375f4e9dd0f05f9141356e981a734b415da96c9d604e9,portugal-NF-1026,bonafide,,scan,AMFD_Faces_Final,NF-1026,F,project_train
train/attack/digital_1/huawei/portugal-NF-1041.jpg,81ada891f4a2eaedaac25a6979bb751434cbeb74408c2b211af48920f74a7d49,portugal-NF-1041,attack,digital_1,huawei,AMFD_Faces_Final,NF-1041,F,project_train
train/attack/digital_1/iphone15pro/portugal-NF-1041.jpg,1021051e44d65720b37f0813aac8bccb396ed7e6ae8bbbc8a16d7216024640e7,portugal-NF-1041,attack,digital_1,iphone15pro,AMFD_Faces_Final,NF-1041,F,project_train
train/attack/digital_1/scan/portugal-NF-1041.jpg,b95bc7f3fab7589bbacfcef0509d2d20b638edfb731206557798c891b80c445b,portugal-NF-1041,attack,digital_1,scan,AMFD_Faces_Final,NF-1041,F,project_train
train/attack/digital_2/huawei/portugal-NF-1041.jpg,2d06bac282e90121df676ee9ade20aaf9271644eba9beb7cbac08c397736cef0,portugal-NF-1041,attack,digital_2,huawei,AMFD_Faces_Final,NF-1041,F,project_train
train/attack/digital_2/iphone15pro/portugal-NF-1041.jpg,35d8448e2ab0463c70f131fc8ab90993d1464f4e75e34cdee26b22ec725079d3,portugal-NF-1041,attack,digital_2,iphone15pro,AMFD_Faces_Final,NF-1041,F,project_train
train/attack/digital_2/scan/portugal-NF-1041.jpg,ba5aafbec4f08e95e8e6fee4a9412a0ae41cfc4aa6dd63ca8d0f84e41dadb2e5,portugal-NF-1041,attack,digital_2,scan,AMFD_Faces_Final,NF-1041,F,project_train
train/bonafide/huawei/portugal-NF-1041.jpg,8e669a54da72479f94157ded90cba258f3036580b4c040739b13c04c3c2d8280,portugal-NF-1041,bonafide,,huawei,AMFD_Faces_Final,NF-1041,F,project_train
train/bonafide/iphone15pro/portugal-NF-1041.jpg,7c4847a1e38c474fe8d5538158409bf7fad3ad586fc2fa2eadebe296a491c9a8,portugal-NF-1041,bonafide,,iphone15pro,AMFD_Faces_Final,NF-1041,F,project_train
train/bonafide/scan/portugal-NF-1041.jpg,4e79921493dc4e0868bc5872775d44b4cc3ec145b32f663ea37754fd81b44548,portugal-NF-1041,bonafide,,scan,AMFD_Faces_Final,NF-1041,F,project_train
train/attack/digital_1/huawei/portugal-NF-1083.jpg,f9fad3a960b05dce313cc45c3309a8edd3845a468114c85cdbef9128abc751d7,portugal-NF-1083,attack,digital_1,huawei,AMFD_Faces_Final,NF-1083,F,project_train
train/attack/digital_1/iphone15pro/portugal-NF-1083.jpg,807c88cb5cd92dbaf1901e1e4c4f9cb3b23f563ca17a610926c106f6f764e3df,portugal-NF-1083,attack,digital_1,iphone15pro,AMFD_Faces_Final,NF-1083,F,project_train
train/attack/digital_1/scan/portugal-NF-1083.jpg,b072d0dae3d1b3cb0d6fbcc8e4d61c38955e2bbe9d4b058ee3f540d25a330469,portugal-NF-1083,attack,digital_1,scan,AMFD_Faces_Final,NF-1083,F,project_train
train/attack/digital_2/huawei/portugal-NF-1083.jpg,3daa94e6fe021af675a9f196a68c9fe5bfcb242322070771a9f7b528c0967bb5,portugal-NF-1083,attack,digital_2,huawei,AMFD_Faces_Final,NF-1083,F,project_train
train/attack/digital_2/iphone15pro/portugal-NF-1083.jpg,0de3f993aea2542f6bc6163eb4eb859bdf10d5657c17e2cab281762bc81e0551,portugal-NF-1083,attack,digital_2,iphone15pro,AMFD_Faces_Final,NF-1083,F,project_train
train/attack/digital_2/scan/portugal-NF-1083.jpg,94251c15bb4201d2d6e44c167b5c4551d94fac20d3e85408a804b34cf50bd818,portugal-NF-1083,attack,digital_2,scan,AMFD_Faces_Final,NF-1083,F,project_train
train/bonafide/huawei/portugal-NF-1083.jpg,4c6883228f760bbdbe27a79d7e7fe9687d210e4c6df8216c37203897f1b03be9,portugal-NF-1083,bonafide,,huawei,AMFD_Faces_Final,NF-1083,F,project_train
train/bonafide/iphone15pro/portugal-NF-1083.jpg,c288b53274e29ee99e2eba63a33935efb0ebed53e071815f4e5d23a0b6062d2e,portugal-NF-1083,bonafide,,iphone15pro,AMFD_Faces_Final,NF-1083,F,project_train
train/bonafide/scan/portugal-NF-1083.jpg,f90c49b15c1d953896ef0d1184c609e94b2a4e012e1a3685bf09b936b5e3be19,portugal-NF-1083,bonafide,,scan,AMFD_Faces_Final,NF-1083,F,project_train
train/attack/digital_1/huawei/portugal-NF-1086.jpg,64b4290d4ead74cb71b379703c140f7a8168a96727bcecd57b8c40c7b2c72831,portugal-NF-1086,attack,digital_1,huawei,AMFD_Faces_Final,NF-1086,F,project_train
train/attack/digital_1/iphone15pro/portugal-NF-1086.jpg,9a36cc768720569688d452a06e73871f2355a25cada6ea00d4a4fa4165356fdf,portugal-NF-1086,attack,digital_1,iphone15pro,AMFD_Faces_Final,NF-1086,F,project_train
train/attack/digital_1/scan/portugal-NF-1086.jpg,e5d36dcfa007be49e43eebd6c88b560f67e68635e45080b23f940227545313b2,portugal-NF-1086,attack,digital_1,scan,AMFD_Faces_Final,NF-1086,F,project_train
train/attack/digital_2/huawei/portugal-NF-1086.jpg,98d6df5d2b0b2794a29464eedbc034b6028c20ca2515048ac3020d8370f89a36,portugal-NF-1086,attack,digital_2,huawei,AMFD_Faces_Final,NF-1086,F,project_train
train/attack/digital_2/iphone15pro/portugal-NF-1086.jpg,04e101829a33eddc16578121deb163741aea650ebc86063299a87172389da989,portugal-NF-1086,attack,digital_2,iphone15pro,AMFD_Faces_Final,NF-1086,F,project_train
train/attack/digital_2/scan/portugal-NF-1086.jpg,88e5150954d188353db65f8bb75730c0eb96c2724e67f1c3a7b68c18aad71273,portugal-NF-1086,attack,digital_2,scan,AMFD_Faces_Final,NF-1086,F,project_train
train/bonafide/huawei/portugal-NF-1086.jpg,ba6aecd16a92765371b3718b140c1cfff7a7bba0be077342981eb5df3a41bff7,portugal-NF-1086,bonafide,,huawei,AMFD_Faces_Final,NF-1086,F,project_train
train/bonafide/iphone15pro/portugal-NF-1086.jpg,0ac3d2bd12feb6e5fffd85423743c409c80fd0f6fd494b8410617dd91062e94d,portugal-NF-1086,bonafide,,iphone15pro,AMFD_Faces_Final,NF-1086,F,project_train
train/bonafide/scan/portugal-NF-1086.jpg,0fa704429654a189d9d9a6d2c757acdebc5d674211c9f3eaa8792d2df6cda69c,portugal-NF-1086,bonafide,,scan,AMFD_Faces_Final,NF-1086,F,project_train
train/attack/digital_1/huawei/portugal-NF-1105.jpg,8b5d1be1be21f72b1eebd1ba5a5964dbbb2fce53f8bc828046584cf9713c595d,portugal-NF-1105,attack,digital_1,huawei,AMFD_Faces_Final,NF-1105,F,project_train
train/attack/digital_1/iphone15pro/portugal-NF-1105.jpg,84b0258962321ffd1e8736af63fca1ce2a09658dd8b724e5f4e9c55e43f416c8,portugal-NF-1105,attack,digital_1,iphone15pro,AMFD_Faces_Final,NF-1105,F,project_train
train/attack/digital_1/scan/portugal-NF-1105.jpg,bde4b4a2147da093097bfab93be1e5c44405d5868b700d5e3f58c01eaa55de8d,portugal-NF-1105,attack,digital_1,scan,AMFD_Faces_Final,NF-1105,F,project_train
train/attack/digital_2/huawei/portugal-NF-1105.jpg,5606570a8aef997c5b596a45e8e6dfddd99dee1e9af243b0e78552d3c52517f6,portugal-NF-1105,attack,digital_2,huawei,AMFD_Faces_Final,NF-1105,F,project_train
train/attack/digital_2/iphone15pro/portugal-NF-1105.jpg,d4e2aca316dab3c7d7cff823b262d733675a14c63e29e39297c1fcd9f7b1b26e,portugal-NF-1105,attack,digital_2,iphone15pro,AMFD_Faces_Final,NF-1105,F,project_train
train/attack/digital_2/scan/portugal-NF-1105.jpg,53dc92fea7759b025f57cff74bf2f73c2237cb06cb492a60de2b0e32c91706b5,portugal-NF-1105,attack,digital_2,scan,AMFD_Faces_Final,NF-1105,F,project_train
train/bonafide/huawei/portugal-NF-1105.jpg,e954a5c7366b462c986e7417cf1df07ea84d9330c74f9a250a811fca0b2fa4d7,portugal-NF-1105,bonafide,,huawei,AMFD_Faces_Final,NF-1105,F,project_train
train/bonafide/iphone15pro/portugal-NF-1105.jpg,e23edff80aac60200b069e484e452595c5c80404f74d5db4ce519fd4c7365e1a,portugal-NF-1105,bonafide,,iphone15pro,AMFD_Faces_Final,NF-1105,F,project_train
train/bonafide/scan/portugal-NF-1105.jpg,34d20bcdeffac26a90e785e3c25a9b169bbc572c75fcf85c74c3a42fa38fd17d,portugal-NF-1105,bonafide,,scan,AMFD_Faces_Final,NF-1105,F,project_train
train/attack/digital_1/huawei/portugal-NF-1107.jpg,9c620680923a2f5e2dbd3702aa333a527708f5755d0f95e538ee6fec87efe75c,portugal-NF-1107,attack,digital_1,huawei,AMFD_Faces_Final,NF-1107,F,project_train
train/attack/digital_1/iphone15pro/portugal-NF-1107.jpg,2b1d7249d28fa8a953c1dde35219f81bc4011fb5734c8a724a17d7b0f5d87bd2,portugal-NF-1107,attack,digital_1,iphone15pro,AMFD_Faces_Final,NF-1107,F,project_train
train/attack/digital_1/scan/portugal-NF-1107.jpg,46f1eb2507959719e412f8d8ad8cbab6bff17fa628c4758abe7bb4032f6b2f45,portugal-NF-1107,attack,digital_1,scan,AMFD_Faces_Final,NF-1107,F,project_train
train/attack/digital_2/huawei/portugal-NF-1107.jpg,076f3a596b634ba6dedae49b7ba5d13ecc232de08a6ebcf91d6ec11bbc343fea,portugal-NF-1107,attack,digital_2,huawei,AMFD_Faces_Final,NF-1107,F,project_train
train/attack/digital_2/iphone15pro/portugal-NF-1107.jpg,f6e9c63ac2cedfcd6da119d976ed0797565ec2cb93a0eb3119522554b2c940c1,portugal-NF-1107,attack,digital_2,iphone15pro,AMFD_Faces_Final,NF-1107,F,project_train
train/attack/digital_2/scan/portugal-NF-1107.jpg,7aebc1df5e82923c5bce209b02df63928c4d711bd651ea3eaed87ab043c8e2ec,portugal-NF-1107,attack,digital_2,scan,AMFD_Faces_Final,NF-1107,F,project_train
train/bonafide/huawei/portugal-NF-1107.jpg,e4b53843e20bb0248d435044207af5bd6b29d318b6f88addae90ab868b333040,portugal-NF-1107,bonafide,,huawei,AMFD_Faces_Final,NF-1107,F,project_train
train/bonafide/iphone15pro/portugal-NF-1107.jpg,cd4110c86c1ce29e20d46be06ed8e2cf610fa52f43b47f2aebd9a8592fb6d1b8,portugal-NF-1107,bonafide,,iphone15pro,AMFD_Faces_Final,NF-1107,F,project_train
train/bonafide/scan/portugal-NF-1107.jpg,5a79c3e86ae441fa1f1e6bf74dc7a641e70259833c8e2d25d1502c1a13a45eb7,portugal-NF-1107,bonafide,,scan,AMFD_Faces_Final,NF-1107,F,project_train
train/attack/digital_1/huawei/portugal-NM-1091.jpg,e57e5c9444d0abfc60752a54b5387d02be191c73a09bd400ca6dbdf992c7f4ad,portugal-NM-1091,attack,digital_1,huawei,AMFD_Faces_Final,NM-1091,M,project_train
train/attack/digital_1/iphone15pro/portugal-NM-1091.jpg,b570803a4542030e1aac20cf79a4f7d0aa2faa5b3af0faad25709bc494d0183c,portugal-NM-1091,attack,digital_1,iphone15pro,AMFD_Faces_Final,NM-1091,M,project_train
train/attack/digital_1/scan/portugal-NM-1091.jpg,d179a3c54f68837ced1ed7cc41f97ef588531d9715f17bb1eccd7ba50d2a0f53,portugal-NM-1091,attack,digital_1,scan,AMFD_Faces_Final,NM-1091,M,project_train
train/attack/digital_2/huawei/portugal-NM-1091.jpg,f176848d80da82f39d6373eed6ecb416c61f96d8daa2a030f66667d0e28244c5,portugal-NM-1091,attack,digital_2,huawei,AMFD_Faces_Final,NM-1091,M,project_train
train/attack/digital_2/iphone15pro/portugal-NM-1091.jpg,007bf834ca40381d3dfca676190cfdce114a16c76808787a726fa22218a10f1a,portugal-NM-1091,attack,digital_2,iphone15pro,AMFD_Faces_Final,NM-1091,M,project_train
train/attack/digital_2/scan/portugal-NM-1091.jpg,246aec1556a34f1eb284d2f9dcc43b864b7f84990786c277819d2694968c930b,portugal-NM-1091,attack,digital_2,scan,AMFD_Faces_Final,NM-1091,M,project_train
train/bonafide/huawei/portugal-NM-1091.jpg,30f98cf7140ef7f913f77fe9b87825a287d9a07cb0006bcb89a3a094e39828cb,portugal-NM-1091,bonafide,,huawei,AMFD_Faces_Final,NM-1091,M,project_train
train/bonafide/iphone15pro/portugal-NM-1091.jpg,cc4a1e9ce9d236f5b95fa01ab28e4ec5277360ee8654b79114e785ce23083038,portugal-NM-1091,bonafide,,iphone15pro,AMFD_Faces_Final,NM-1091,M,project_train
train/bonafide/scan/portugal-NM-1091.jpg,08295ebaad5b77948c43da4950b8a0048a45ca5af7cdd3872ff5b8721a6cb416,portugal-NM-1091,bonafide,,scan,AMFD_Faces_Final,NM-1091,M,project_train
train/attack/digital_1/huawei/portugal-NM-1102.jpg,f9edfa02d7a034f6757da3c22875adbc61d43cb52b024cd6fc41368fc8229a7e,portugal-NM-1102,attack,digital_1,huawei,AMFD_Faces_Final,NM-1102,M,project_train
train/attack/digital_1/iphone15pro/portugal-NM-1102.jpg,17608913d227d7322abac9cc10e6415f5d77b6fe1e36763f2a31e0488adb4dcc,portugal-NM-1102,attack,digital_1,iphone15pro,AMFD_Faces_Final,NM-1102,M,project_train
