seed,file_stem,hardware_source,dev_bonafide_path,dev_digital1_path,dev_digital2_path,test_digital3_path,p_bonafide,p_digital1,p_digital2,p_digital3,margin_bonafide,margin_digital1,margin_digital2,margin_digital3,fixed_bonafide_attack,fixed_digital1_attack,fixed_digital2_attack,fixed_digital3_attack,fpr10_bonafide_attack,fpr10_digital1_attack,fpr10_digital2_attack,fpr10_digital3_attack,delta_p_d3_minus_d1,delta_p_d3_minus_d2,delta_p_d3_minus_mean_d1_d2,delta_margin_d3_minus_d1,delta_margin_d3_minus_d2,delta_margin_d3_minus_mean_d1_d2,d3_below_both_dev_attacks,d3_above_matched_bonafide,dev_attacks_fixed_detected_then_d3_missed,dev_attacks_fpr10_detected_then_d3_missed
9,russian-062_03,iphone15pro,train/bonafide/iphone15pro/russian-062_03.jpg,train/attack/digital_1/iphone15pro/russian-062_03.jpg,train/attack/digital_2/iphone15pro/russian-062_03.jpg,test/attack/digital_3/iphone15pro/russian-062_03.jpg,0.0015342265116609084,0.98722067809082714,0.83681156321006467,0.0016115902178636284,-6.4781935214996338,4.3470652103424072,1.6346933245658875,-6.4289209842681885,0,1,1,0,0,1,1,0,-0.98560908787296353,-0.83519997299220106,-0.91040453043258229,-10.775986194610596,-8.0636143088340759,-9.4198002517223358,1,1,1,1
9,russian-062_03,scan,train/bonafide/scan/russian-062_03.jpg,train/attack/digital_1/scan/russian-062_03.jpg,train/attack/digital_2/scan/russian-062_03.jpg,test/attack/digital_3/scan/russian-062_03.jpg,0.0093387604107831347,0.9950700036950666,0.99054849714267301,0.0091290572284277033,-4.6641991138458252,5.3074748516082764,4.6520850658416748,-4.6871218681335449,0,1,1,0,0,1,1,0,-0.98594094646663888,-0.9814194399142453,-0.98368019319044209,-9.9945967197418213,-9.3392069339752197,-9.6669018268585205,1,0,1,1
9,russian-132_03,huawei,train/bonafide/huawei/russian-132_03.jpg,train/attack/digital_1/huawei/russian-132_03.jpg,train/attack/digital_2/huawei/russian-132_03.jpg,test/attack/digital_3/huawei/russian-132_03.jpg,0.00016147796128080342,0.88260739652439246,0.94471603234575308,0.00016454725734188282,-8.730980396270752,2.0173565745353699,2.8384014368057251,-8.7121481895446777,0,1,1,0,0,1,1,0,-0.88244284926705063,-0.94455148508841125,-0.91349716717773088,-10.729504764080048,-11.550549626350403,-11.140027195215225,1,1,1,1
9,russian-132_03,iphone15pro,train/bonafide/iphone15pro/russian-132_03.jpg,train/attack/digital_1/iphone15pro/russian-132_03.jpg,train/attack/digital_2/iphone15pro/russian-132_03.jpg,test/attack/digital_3/iphone15pro/russian-132_03.jpg,0.0003066684121138306,0.83556603741882496,0.9031659942085507,0.00029078866880793611,-8.0894367694854736,1.6256003379821777,2.2329081296920776,-8.1426229476928711,0,1,1,0,0,1,1,0,-0.83527524875001702,-0.90287520553974276,-0.86907522714487984,-9.7682232856750488,-10.375531077384949,-10.071877181529999,1,0,1,1
9,russian-132_03,scan,train/bonafide/scan/russian-132_03.jpg,train/attack/digital_1/scan/russian-132_03.jpg,train/attack/digital_2/scan/russian-132_03.jpg,test/attack/digital_3/scan/russian-132_03.jpg,5.3159416892547722e-05,0.81327841669013723,0.44133915461500867,5.5450867219021562e-05,-9.8421621322631836,1.4714548587799072,-0.23572893440723419,-9.7999577522277832,0,1,0,0,0,1,1,0,-0.8132229658229182,-0.44128370374778964,-0.62725333478535394,-11.27141261100769,-9.564228817820549,-10.41782071441412,1,1,0,1
9,russian-NF-1089,huawei,train/bonafide/huawei/russian-NF-1089.jpg,train/attack/digital_1/huawei/russian-NF-1089.jpg,train/attack/digital_2/huawei/russian-NF-1089.jpg,test/attack/digital_3/huawei/russian-NF-1089.jpg,0.8687229110856699,0.9999931954971597,0.99999524594276978,0.87354728742881682,1.8897139430046082,11.897919178009033,12.256507396697998,1.9326938390731812,1,1,1,1,1,1,1,1,-0.12644590806834288,-0.12644795851395296,-0.12644693329114798,-9.9652253389358521,-10.323813557624817,-10.144519448280334,1,1,0,0
9,russian-NF-1089,iphone15pro,train/bonafide/iphone15pro/russian-NF-1089.jpg,train/attack/digital_1/iphone15pro/russian-NF-1089.jpg,train/attack/digital_2/iphone15pro/russian-NF-1089.jpg,test/attack/digital_3/iphone15pro/russian-NF-1089.jpg,0.00046450563002457611,0.99999493936292994,0.99989306085233964,0.00046855993961841716,-7.674072265625,12.194013118743896,9.1431436538696289,-7.6653778553009033,0,1,1,0,0,1,1,0,-0.99952637942331157,-0.99942450091272128,-0.99947544016801637,-19.8593909740448,-16.808521509170532,-18.333956241607666,1,1,1,1
9,russian-NF-1089,scan,train/bonafide/scan/russian-NF-1089.jpg,train/attack/digital_1/scan/russian-NF-1089.jpg,train/attack/digital_2/scan/russian-NF-1089.jpg,test/attack/digital_3/scan/russian-NF-1089.jpg,0.08015247977928619,0.9999990611495565,0.99999074017449385,0.082822969365231744,-2.440277099609375,13.878608703613281,11.589816093444824,-2.4045950770378113,0,1,1,0,1,1,1,1,-0.9171760917843248,-0.91716777080926215,-0.91717193129679353,-16.283203780651093,-13.994411170482635,-15.138807475566864,1,1,1,0
9,russian-NF-1099,huawei,train/bonafide/huawei/russian-NF-1099.jpg,train/attack/digital_1/huawei/russian-NF-1099.jpg,train/attack/digital_2/huawei/russian-NF-1099.jpg,test/attack/digital_3/huawei/russian-NF-1099.jpg,0.037599765512611891,0.99960887446794289,0.9988812602863083,0.039955578399832409,-3.2424325942993164,7.8460907936096191,6.7944331169128418,-3.1792112588882446,0,1,1,0,1,1,1,1,-0.95965329606811045,-0.95892568188647587,-0.95928948897729316,-11.025302052497864,-9.9736443758010864,-10.499473214149475,1,1,1,0
9,russian-NF-1099,iphone15pro,train/bonafide/iphone15pro/russian-NF-1099.jpg,train/attack/digital_1/iphone15pro/russian-NF-1099.jpg,train/attack/digital_2/iphone15pro/russian-NF-1099.jpg,test/attack/digital_3/iphone15pro/russian-NF-1099.jpg,0.0016019539455994524,0.99997935138778071,0.99200577967828774,0.0015939273954955783,-6.4349279403686523,10.787841796875,4.8210101127624512,-6.4399590492248535,0,1,1,0,0,1,1,0,-0.99838542399228514,-0.99041185228279216,-0.99439863813753859,-17.227800846099854,-11.260969161987305,-14.244385004043579,1,0,1,1
9,russian-NF-1099,scan,train/bonafide/scan/russian-NF-1099.jpg,train/attack/digital_1/scan/russian-NF-1099.jpg,train/attack/digital_2/scan/russian-NF-1099.jpg,test/attack/digital_3/scan/russian-NF-1099.jpg,0.028540367027646573,0.99999878146535992,0.999210828046874,0.02825105700495693,-3.5274802446365356,13.617860317230225,7.1437368392944336,-3.5379666090011597,0,1,1,0,0,1,1,0,-0.97174772446040303,-0.97095977104191711,-0.97135374775116012,-17.155826926231384,-10.681703448295593,-13.918765187263489,1,0,1,1
9,turkiye-032_03,huawei,train/bonafide/huawei/turkiye-032_03.jpg,train/attack/digital_1/huawei/turkiye-032_03.jpg,train/attack/digital_2/huawei/turkiye-032_03.jpg,test/attack/digital_3/huawei/turkiye-032_03.jpg,0.00053265229973990509,0.9997367654437328,0.99121515265463411,0.00060158546171538204,-7.5371088981628418,8.2422018051147461,4.7259032726287842,-7.4153401851654053,0,1,1,0,0,1,1,0,-0.9991351799820174,-0.99061356719291871,-0.99487437358746811,-15.657541990280151,-12.141243457794189,-13.89939272403717,1,1,1,1
9,turkiye-032_03,iphone15pro,train/bonafide/iphone15pro/turkiye-032_03.jpg,train/attack/digital_1/iphone15pro/turkiye-032_03.jpg,train/attack/digital_2/iphone15pro/turkiye-032_03.jpg,test/attack/digital_3/iphone15pro/turkiye-032_03.jpg,0.00085600768461027666,0.99827099682828035,0.88255471964317445,0.00092172361231344989,-7.0623748302459717,6.3584797382354736,2.0168482661247253,-6.9883430004119873,0,1,1,0,0,1,1,0,-0.99734927321596689,-0.88163299603086098,-0.93949113462341394,-13.346822738647461,-9.0051912665367126,-11.176007002592087,1,1,1,1
9,turkiye-032_03,scan,train/bonafide/scan/turkiye-032_03.jpg,train/attack/digital_1/scan/turkiye-032_03.jpg,train/attack/digital_2/scan/turkiye-032_03.jpg,test/attack/digital_3/scan/turkiye-032_03.jpg,0.00034300442568493972,0.99989000828105812,0.99875710978797105,0.00039653692811671018,-7.977424144744873,9.1149954795837402,6.6890721321105957,-7.8323447704315186,0,1,1,0,0,1,1,0,-0.99949347135294142,-0.99836057285985436,-0.99892702210639794,-16.947340250015259,-14.521416902542114,-15.734378576278687,1,1,1,1
9,turkiye-101_03,huawei,train/bonafide/huawei/turkiye-101_03.jpg,train/attack/digital_1/huawei/turkiye-101_03.jpg,train/attack/digital_2/huawei/turkiye-101_03.jpg,test/attack/digital_3/huawei/turkiye-101_03.jpg,0.050631366303431354,0.99965810990156867,0.99980002600329521,0.059899652097867184,-2.9312258958816528,7.9806792736053467,8.5171232223510742,-2.7533159255981445,0,1,1,0,1,1,1,1,-0.93975845780370149,-0.93990037390542802,-0.93982941585456481,-10.733995199203491,-11.270439147949219,-11.002217173576355,1,1,1,0
9,turkiye-101_03,iphone15pro,train/bonafide/iphone15pro/turkiye-101_03.jpg,train/attack/digital_1/iphone15pro/turkiye-101_03.jpg,train/attack/digital_2/iphone15pro/turkiye-101_03.jpg,test/attack/digital_3/iphone15pro/turkiye-101_03.jpg,0.0019705831611957951,0.99956670445098716,0.99978403493638124,0.0022648818142363561,-6.2274532318115234,7.743657112121582,8.4401779174804688,-6.0879652500152588,0,1,1,0,0,1,1,0,-0.99730182263675082,-0.9975191531221449,-0.99741048787944786,-13.831622362136841,-14.528143167495728,-14.179882764816284,1,1,1,1
9,turkiye-101_03,scan,train/bonafide/scan/turkiye-101_03.jpg,train/attack/digital_1/scan/turkiye-101_03.jpg,train/attack/digital_2/scan/turkiye-101_03.jpg,test/attack/digital_3/scan/turkiye-101_03.jpg,0.00029088696594549858,0.99979201549977825,0.9998317273000048,0.00033543046660790553,-8.1422848701477051,8.4778389930725098,8.6897563934326172,-7.9997603893280029,0,1,1,0,0,1,1,0,-0.99945658503317036,-0.99949629683339691,-0.99947644093328369,-16.477599382400513,-16.68951678276062,-16.583558082580566,1,1,1,1
9,turkiye-104_03,huawei,train/bonafide/huawei/turkiye-104_03.jpg,train/attack/digital_1/huawei/turkiye-104_03.jpg,train/attack/digital_2/huawei/turkiye-104_03.jpg,test/attack/digital_3/huawei/turkiye-104_03.jpg,0.0046246076019402201,0.99781405134534118,0.99992409683123518,0.0055457748241192241,-5.3717284202575684,6.1235170364379883,9.4859762191772461,-5.1891577243804932,0,1,1,0,0,1,1,0,-0.99226827652122196,-0.99437832200711596,-0.99332329926416896,-11.312674760818481,-14.675133943557739,-12.99390435218811,1,1,1,1
9,turkiye-104_03,iphone15pro,train/bonafide/iphone15pro/turkiye-104_03.jpg,train/attack/digital_1/iphone15pro/turkiye-104_03.jpg,train/attack/digital_2/iphone15pro/turkiye-104_03.jpg,test/attack/digital_3/iphone15pro/turkiye-104_03.jpg,0.0054929643632625914,0.99961697704055741,0.99575183619687158,0.0054848197605666263,-5.1987791061401367,7.867032527923584,5.4570112228393555,-5.2002711296081543,0,1,1,0,0,1,1,0,-0.99413215727999082,-0.99026701643630499,-0.99219958685814791,-13.067303657531738,-10.65728235244751,-11.862293004989624,1,0,1,1
9,turkiye-104_03,scan,train/bonafide/scan/turkiye-104_03.jpg,train/attack/digital_1/scan/turkiye-104_03.jpg,train/attack/digital_2/scan/turkiye-104_03.jpg,test/attack/digital_3/scan/turkiye-104_03.jpg,0.0010940123220435389,0.9997089497791366,0.99771461876882739,0.0012201596403230064,-6.8168087005615234,8.1417236328125,6.0789344310760498,-6.7075526714324951,0,1,1,0,0,1,1,0,-0.99848879013881364,-0.99649445912850443,-0.99749162463365904,-14.849276304244995,-12.786487102508545,-13.81788170337677,1,1,1,1
9,turkiye-115_03,huawei,train/bonafide/huawei/turkiye-115_03.jpg,train/attack/digital_1/huawei/turkiye-115_03.jpg,train/attack/digital_2/huawei/turkiye-115_03.jpg,test/attack/digital_3/huawei/turkiye-115_03.jpg,0.94941520511107291,0.99995464717675719,0.99998354416374224,0.94908257979352284,2.9321951866149902,10.000992774963379,11.014813899993896,2.9252907037734985,1,1,1,1,1,1,1,1,-0.050872067383234354,-0.050900964370219404,-0.050886515876726879,-7.0757020711898804,-8.0895231962203979,-7.5826126337051392,1,0,0,0
9,turkiye-115_03,iphone15pro,train/bonafide/iphone15pro/turkiye-115_03.jpg,train/attack/digital_1/iphone15pro/turkiye-115_03.jpg,train/attack/digital_2/iphone15pro/turkiye-115_03.jpg,test/attack/digital_3/iphone15pro/turkiye-115_03.jpg,0.00084262725396874684,0.99996707923225281,0.99969917527962504,0.00096626854684848202,-7.0781428813934326,10.32137393951416,8.1086819171905518,-6.9411020278930664,0,1,1,0,0,1,1,0,-0.99900081068540436,-0.99873290673277659,-0.99886685870909042,-17.262475967407227,-15.049783945083618,-16.156129956245422,1,1,1,1
9,turkiye-115_03,scan,train/bonafide/scan/turkiye-115_03.jpg,train/attack/digital_1/scan/turkiye-115_03.jpg,train/attack/digital_2/scan/turkiye-115_03.jpg,test/attack/digital_3/scan/turkiye-115_03.jpg,0.00046910158506943792,0.99994633567008417,0.9999044996547678,0.00061248528888612397,-7.6642220020294189,9.8327083587646484,9.2562851905822754,-7.3973729610443115,0,1,1,0,0,1,1,0,-0.99933385038119804,-0.99929201436588166,-0.9993129323735398,-17.23008131980896,-16.653658151626587,-16.941869735717773,1,1,1,1
9,turkiye-NF-1002,huawei,train/bonafide/huawei/turkiye-NF-1002.jpg,train/attack/digital_1/huawei/turkiye-NF-1002.jpg,train/attack/digital_2/huawei/turkiye-NF-1002.jpg,test/attack/digital_3/huawei/turkiye-NF-1002.jpg,0.03654467841451884,0.9999708410210032,0.99999158510834996,0.041544669396567854,-3.2719905376434326,10.442718505859375,11.68549919128418,-3.1385537385940552,0,1,1,0,1,1,1,1,-0.95842617162443533,-0.95844691571178209,-0.95843654366810871,-13.58127224445343,-14.824052929878235,-14.202662587165833,1,1,1,0
9,turkiye-NF-1002,iphone15pro,train/bonafide/iphone15pro/turkiye-NF-1002.jpg,train/attack/digital_1/iphone15pro/turkiye-NF-1002.jpg,train/attack/digital_2/iphone15pro/turkiye-NF-1002.jpg,test/attack/digital_3/iphone15pro/turkiye-NF-1002.jpg,0.0036560118971632875,0.99999581930484327,0.99999493331694966,0.0041586898513463798,-5.6077196598052979,12.385028839111328,12.192819118499756,-5.4783878326416016,0,1,1,0,0,1,1,0,-0.99583712945349689,-0.99583624346560329,-0.99583668645955004,-17.86341667175293,-17.671206951141357,-17.767311811447144,1,1,1,1
9,turkiye-NF-1002,scan,train/bonafide/scan/turkiye-NF-1002.jpg,train/attack/digital_1/scan/turkiye-NF-1002.jpg,train/attack/digital_2/scan/turkiye-NF-1002.jpg,test/attack/digital_3/scan/turkiye-NF-1002.jpg,0.0094320430524533604,0.99999909108349871,0.9999988146509089,0.0098136715272748466,-4.6541657447814941,13.911011695861816,13.645472049713135,-4.6141166687011719,0,1,1,0,0,1,1,0,-0.99018541955622386,-0.99018514312363404,-0.99018528133992889,-18.525128364562988,-18.259588718414307,-18.392358541488647,1,1,1,1
9,turkiye-NM-1055,huawei,train/bonafide/huawei/turkiye-NM-1055.jpg,train/attack/digital_1/huawei/turkiye-NM-1055.jpg,train/attack/digital_2/huawei/turkiye-NM-1055.jpg,test/attack/digital_3/huawei/turkiye-NM-1055.jpg,0.0053395800189334651,0.99959877291018262,0.99979335569387118,0.0059549658186533773,-5.2272543907165527,7.8205816745758057,8.4843049049377441,-5.1175570487976074,0,1,1,0,0,1,1,0,-0.99364380709152922,-0.99383838987521778,-0.99374109848337355,-12.938138723373413,-13.601861953735352,-13.270000338554382,1,1,1,1
9,turkiye-NM-1055,iphone15pro,train/bonafide/iphone15pro/turkiye-NM-1055.jpg,train/attack/digital_1/iphone15pro/turkiye-NM-1055.jpg,train/attack/digital_2/iphone15pro/turkiye-NM-1055.jpg,test/attack/digital_3/iphone15pro/turkiye-NM-1055.jpg,0.0021847238029348895,0.99975993118859374,0.99811369381022785,0.0024282443508426657,-6.1240787506103516,8.3343448638916016,6.2712466716766357,-6.018155574798584,0,1,1,0,0,1,1,0,-0.99733168683775109,-0.9956854494593852,-0.99650856814856814,-14.352500438690186,-12.28940224647522,-13.320951342582703,1,1,1,1
9,turkiye-NM-1055,scan,train/bonafide/scan/turkiye-NM-1055.jpg,train/attack/digital_1/scan/turkiye-NM-1055.jpg,train/attack/digital_2/scan/turkiye-NM-1055.jpg,test/attack/digital_3/scan/turkiye-NM-1055.jpg,0.012367267856949447,0.99999157239518344,0.99998171545719683,0.01353696963571896,-4.3802576065063477,11.683989524841309,10.909436225891113,-4.2887014150619507,0,1,1,0,0,1,1,0,-0.98645460275946451,-0.9864447458214779,-0.98644967429047126,-15.972690939903259,-15.198137640953064,-15.585414290428162,1,1,1,1
9,ukraine-025_03,huawei,train/bonafide/huawei/ukraine-025_03.jpg,train/attack/digital_1/huawei/ukraine-025_03.jpg,train/attack/digital_2/huawei/ukraine-025_03.jpg,test/attack/digital_3/huawei/ukraine-025_03.jpg,0.001913902348704809,0.99753331854225447,0.98810153307149784,0.0017499052057205191,-6.2566952705383301,6.0024118423461914,4.4193758964538574,-6.3464422225952148,0,1,1,0,0,1,1,0,-0.99578341333653397,-0.98635162786577735,-0.99106752060115566,-12.348854064941406,-10.765818119049072,-11.557336091995239,1,0,1,1
9,ukraine-025_03,iphone15pro,train/bonafide/iphone15pro/ukraine-025_03.jpg,train/attack/digital_1/iphone15pro/ukraine-025_03.jpg,train/attack/digital_2/iphone15pro/ukraine-025_03.jpg,test/attack/digital_3/iphone15pro/ukraine-025_03.jpg,0.0026387109493263179,0.99947258619040169,0.98719551672500905,0.0025416991283959017,-5.9348225593566895,7.5469975471496582,4.3450727462768555,-5.9723775386810303,0,1,1,0,0,1,1,0,-0.99693088706200583,-0.98465381759661319,-0.99079235232930951,-13.519375085830688,-10.317450284957886,-11.918412685394287,1,0,1,1
9,ukraine-025_03,scan,train/bonafide/scan/ukraine-025_03.jpg,train/attack/digital_1/scan/ukraine-025_03.jpg,train/attack/digital_2/scan/ukraine-025_03.jpg,test/attack/digital_3/scan/ukraine-025_03.jpg,0.012650078600512047,0.995221473643637,0.99701621019655018,0.012455450069743417,-4.3573610782623291,5.3388330936431885,5.811572790145874,-4.373063325881958,0,1,1,0,0,1,1,0,-0.98276602357389353,-0.98456076012680671,-0.98366339185035012,-9.7118964195251465,-10.184636116027832,-9.9482662677764893,1,0,1,1
9,ukraine-NF-1068,huawei,train/bonafide/huawei/ukraine-NF-1068.jpg,train/attack/digital_1/huawei/ukraine-NF-1068.jpg,train/attack/digital_2/huawei/ukraine-NF-1068.jpg,test/attack/digital_3/huawei/ukraine-NF-1068.jpg,0.0087979736734045827,0.99812680396256537,0.98697902424797712,0.0092154982398109948,-4.7243969440460205,6.2782342433929443,4.3280872106552124,-4.6776103973388672,0,1,1,0,0,1,1,0,-0.98891130572275432,-0.97776352600816607,-0.9833374158654602,-10.955844640731812,-9.0056976079940796,-9.9807711243629456,1,1,1,1
9,ukraine-NF-1068,iphone15pro,train/bonafide/iphone15pro/ukraine-NF-1068.jpg,train/attack/digital_1/iphone15pro/ukraine-NF-1068.jpg,train/attack/digital_2/iphone15pro/ukraine-NF-1068.jpg,test/attack/digital_3/iphone15pro/ukraine-NF-1068.jpg,0.004188200936091041,0.99862413195321376,0.96203782424320028,0.0040675581173908416,-5.4712870121002197,6.5872936248779297,3.2324634790420532,-5.5006365776062012,0,1,1,0,0,1,1,0,-0.99455657383582297,-0.95797026612580949,-0.97626341998081623,-12.087930202484131,-8.7331000566482544,-10.410515129566193,1,0,1,1
9,ukraine-NF-1068,scan,train/bonafide/scan/ukraine-NF-1068.jpg,train/attack/digital_1/scan/ukraine-NF-1068.jpg,train/attack/digital_2/scan/ukraine-NF-1068.jpg,test/attack/digital_3/scan/ukraine-NF-1068.jpg,0.018547293618543903,0.99949299474111075,0.99736121187225646,0.018116179543937492,-3.9687099456787109,7.586482048034668,5.93479323387146,-3.992667555809021,0,1,1,0,0,1,1,0,-0.98137681519717324,-0.97924503232831894,-0.98031092376274609,-11.579149603843689,-9.927460789680481,-10.753305196762085,1,0,1,1
9,ukraine-NF-1073,huawei,train/bonafide/huawei/ukraine-NF-1073.jpg,train/attack/digital_1/huawei/ukraine-NF-1073.jpg,train/attack/digital_2/huawei/ukraine-NF-1073.jpg,test/attack/digital_3/huawei/ukraine-NF-1073.jpg,0.00018277717874644689,0.9656391075825258,0.97583021811306203,0.00018872294616360588,-8.6070599555969238,3.3358711004257202,3.6981854438781738,-8.5750417709350586,0,1,1,0,0,1,1,0,-0.96545038463636224,-0.97564149516689846,-0.97054593990163041,-11.910912871360779,-12.273227214813232,-12.092070043087006,1,1,1,1
9,ukraine-NF-1073,iphone15pro,train/bonafide/iphone15pro/ukraine-NF-1073.jpg,train/attack/digital_1/iphone15pro/ukraine-NF-1073.jpg,train/attack/digital_2/iphone15pro/ukraine-NF-1073.jpg,test/attack/digital_3/iphone15pro/ukraine-NF-1073.jpg,0.0023496594767756173,0.98551723387383294,0.99339576453816403,0.0021776734607955798,-6.0511324405670166,4.2202072143554688,5.0134179592132568,-6.1273181438446045,0,1,1,0,0,1,1,0,-0.98333956041303738,-0.99121809107736847,-0.98727882574520287,-10.347525358200073,-11.140736103057861,-10.744130730628967,1,0,1,1
9,ukraine-NF-1073,scan,train/bonafide/scan/ukraine-NF-1073.jpg,train/attack/digital_1/scan/ukraine-NF-1073.jpg,train/attack/digital_2/scan/ukraine-NF-1073.jpg,test/attack/digital_3/scan/ukraine-NF-1073.jpg,0.0071944980697797069,0.98413422539812212,0.99191019087861076,0.0072339571323714741,-4.9272181987762451,4.1275980472564697,4.8090274333953857,-4.9217088222503662,0,1,1,0,0,1,1,0,-0.9769002682657506,-0.98467623374623925,-0.98078825100599498,-9.0493068695068359,-9.730736255645752,-9.3900215625762939,1,1,1,1
9,ukraine-NF-1106,huawei,train/bonafide/huawei/ukraine-NF-1106.jpg,train/attack/digital_1/huawei/ukraine-NF-1106.jpg,train/attack/digital_2/huawei/ukraine-NF-1106.jpg,test/attack/digital_3/huawei/ukraine-NF-1106.jpg,0.0055761323308362726,0.9991461040868681,0.999747379198479,0.0058352838987344082,-5.1836681365966797,7.0648469924926758,8.2833683490753174,-5.1379799842834473,0,1,1,0,0,1,1,0,-0.99331082018813366,-0.99391209529974456,-0.99361145774393911,-12.202826976776123,-13.421348333358765,-12.812087655067444,1,1,1,1
9,ukraine-NF-1106,iphone15pro,train/bonafide/iphone15pro/ukraine-NF-1106.jpg,train/attack/digital_1/iphone15pro/ukraine-NF-1106.jpg,train/attack/digital_2/iphone15pro/ukraine-NF-1106.jpg,test/attack/digital_3/iphone15pro/ukraine-NF-1106.jpg,0.0010251638007446847,0.99892553407385232,0.99620271067961497,0.0010889371878784371,-6.8818771839141846,6.8348565101623535,5.5696632862091064,-6.8214635848999023,0,1,1,0,0,1,1,0,-0.99783659688597393,-0.99511377349173658,-0.99647518518885525,-13.656320095062256,-12.391126871109009,-13.023723483085632,1,1,1,1
9,ukraine-NF-1106,scan,train/bonafide/scan/ukraine-NF-1106.jpg,train/attack/digital_1/scan/ukraine-NF-1106.jpg,train/attack/digital_2/scan/ukraine-NF-1106.jpg,test/attack/digital_3/scan/ukraine-NF-1106.jpg,0.025193150757778674,0.99806980343101825,0.99956699864481069,0.028332459879960595,-3.6556671857833862,6.2482013702392578,7.7443366050720215,-3.5350055694580078,0,1,1,0,0,1,1,0,-0.96973734355105767,-0.97123453876485011,-0.97048594115795384,-9.7832069396972656,-11.279342174530029,-10.531274557113647,1,1,1,1
9,usa-034_03,huawei,train/bonafide/huawei/usa-034_03.jpg,train/attack/digital_1/huawei/usa-034_03.jpg,train/attack/digital_2/huawei/usa-034_03.jpg,test/attack/digital_3/huawei/usa-034_03.jpg,0.00010322676097796289,0.99237796215995133,0.9999865797625257,9.9818746341798312e-05,-9.1784791946411133,4.8690602779388428,11.218733310699463,-9.2120547294616699,0,1,1,0,0,1,1,0,-0.99227814341360954,-0.9998867610161839,-0.99608245221489666,-14.081115007400513,-20.430788040161133,-17.255951523780823,1,0,1,1
9,usa-034_03,iphone15pro,train/bonafide/iphone15pro/usa-034_03.jpg,train/attack/digital_1/iphone15pro/usa-034_03.jpg,train/attack/digital_2/iphone15pro/usa-034_03.jpg,test/attack/digital_3/iphone15pro/usa-034_03.jpg,9.2383285302767874e-05,0.99838308836215539,0.99998502587492832,9.163269443794723e-05,-9.2894721031188965,6.4256191253662109,11.109171867370605,-9.297630786895752,0,1,1,0,0,1,1,0,-0.99829145566771749,-0.99989339318049042,-0.99909242442410395,-15.723249912261963,-20.406802654266357,-18.06502628326416,1,0,1,1
9,usa-034_03,scan,train/bonafide/scan/usa-034_03.jpg,train/attack/digital_1/scan/usa-034_03.jpg,train/attack/digital_2/scan/usa-034_03.jpg,test/attack/digital_3/scan/usa-034_03.jpg,0.00062753456811342643,0.99990306750489999,0.99998077847959876,0.00061117295818751652,-7.3730840682983398,9.241398811340332,10.859460830688477,-7.3995192050933838,0,1,1,0,0,1,1,0,-0.99929189454671252,-0.9993696055214113,-0.99933075003406191,-16.640918016433716,-18.25898003578186,-17.449949026107788,1,0,1,1
9,usa-067_03,huawei,train/bonafide/huawei/usa-067_03.jpg,train/attack/digital_1/huawei/usa-067_03.jpg,train/attack/digital_2/huawei/usa-067_03.jpg,test/attack/digital_3/huawei/usa-067_03.jpg,0.00052094599327392392,0.9866692997247235,0.99961975521459656,0.00050421661537157394,-7.5593430995941162,4.3042652606964111,7.8743150234222412,-7.5920002460479736,0,1,1,0,0,1,1,0,-0.98616508310935191,-0.99911553859922497,-0.99264031085428839,-11.896265506744385,-15.466315269470215,-13.6812903881073,1,0,1,1
9,usa-067_03,iphone15pro,train/bonafide/iphone15pro/usa-067_03.jpg,train/attack/digital_1/iphone15pro/usa-067_03.jpg,train/attack/digital_2/iphone15pro/usa-067_03.jpg,test/attack/digital_3/iphone15pro/usa-067_03.jpg,0.00021212853030326006,0.98739600708170938,0.99225794963260894,0.00022013779158149815,-8.4581060409545898,4.3610575199127197,4.8533165454864502,-8.4210367202758789,0,1,1,0,0,1,1,0,-0.98717586929012791,-0.99203781184102746,-0.98960684056557768,-12.782094240188599,-13.274353265762329,-13.028223752975464,1,1,1,1
9,usa-067_03,scan,train/bonafide/scan/usa-067_03.jpg,train/attack/digital_1/scan/usa-067_03.jpg,train/attack/digital_2/scan/usa-067_03.jpg,test/attack/digital_3/scan/usa-067_03.jpg,0.00063790686479906226,0.99983613610421018,0.99988223716132707,0.00058871103797631503,-7.356680154800415,8.7163105010986328,9.046720027923584,-7.4369862079620361,0,1,1,0,0,1,1,0,-0.99924742506623387,-0.99929352612335076,-0.99927047559479232,-16.153296709060669,-16.48370623588562,-16.318501472473145,1,0,1,1
9,usa-NF-1036,huawei,train/bonafide/huawei/usa-NF-1036.jpg,train/attack/digital_1/huawei/usa-NF-1036.jpg,train/attack/digital_2/huawei/usa-NF-1036.jpg,test/attack/digital_3/huawei/usa-NF-1036.jpg,0.032833503433611078,0.99928544698181176,0.99999269545037595,0.041013967527987583,-3.3829212188720703,7.2431385517120361,11.827005863189697,-3.1519638299942017,0,1,1,0,1,1,1,1,-0.95827147945382418,-0.95897872792238836,-0.95862510368810627,-10.395102381706238,-14.978969693183899,-12.687036037445068,1,1,1,0
